Sentence,Sentiment,sentence
"The OMX Nordic 40 OMXN40 index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday .",negative,"L' indice OMX Nordic 40 OMXN40 , qui comprend les 40 titres nordiques les plus échangés sur la bourse de Nasdaq OMX , a fermé jeudi , à 1 064,14 points , 0,87 % ."
$AAPL nibbling on a small long via 525.. buying off 13min charts..,positive,$AAPL grignotant sur un petit long via 525.. acheter des cartes de 13min..
The operating margin of Aker Yards Cruise & Ferries division went down from 8.3 % to 6.4 % in the first quarter of 2007 .,negative,"La marge opérationnelle de la division Aker Yards Cruise & Ferries est tombée de 8,3 % à 6,4 % au premier trimestre de 2007 ."
"$TYC just about to break out to new highs, lots of technicals looking great right now.",positive,"$TYC juste sur le point de sortir à de nouveaux sommets, beaucoup de techniques à l'air super en ce moment."
"Eero Katajavuori , currently Group Vice President , Human Resources , will take a year-long sabbatical starting from October 1 , 2010 .",neutral,"Eero Katajavuori , actuellement vice-président du groupe , Ressources humaines , prendra un an de congé sabbatique à partir du 1er octobre 2010 ."
"Whats up with $LULU?  Numbers looked good, not great, but good.  I think conference call will instill confidence.",neutral,"Qu'est-ce qui se passe avec $LULU? Les chiffres semblaient bons, pas super, mais bon. Je pense que la conférence téléphonique insufflera confiance."
The adjustment measures will be carried out in phases to secure the delivery capability .,neutral,Les mesures d' ajustement seront mises en œuvre par étapes pour garantir la capacité d' exécution .
"Alma Media Corporation Press Release 15 March 2010 TYRVAAN SANOMAT AND PAIKALLISSANOMAT BEING BOUGHT BY SUOMEN PAIKALLISSANOMAT Two local papers , Tyrvaan Sanomat and Paikallissanomat , appearing in Sastamala and its neighbouring municipalities , are to be bought by Suomen Paikallissanomat Oy .",neutral,"Alma Media Corporation Communiqué de presse 15 mars 2010 TYRVAAN SANOMAT AND PAIKALLISSANOMAT BOUTING PAR SUOMEN PAIKALLISSANOMAT Deux journaux locaux , Tyrvaan Sanomat et Paikallissanomat , apparaissant à Sastamala et ses municipalités voisines , doivent être achetés par Suomen Paikallissanomat Oy ."
"Temporary lay-offs , affecting the entire workforce , will also be implemented .",negative,"Des licenciements temporaires , affectant l' ensemble de la main-d' œuvre , seront également mis en œuvre ."
"A meeting for the media and analysts will be held on the same day at 10:30 a.m. at Stonesoft Headquarters in Helsinki , Italahdenkatu 22 A. The Interim report will be presented by Stonesoft 's CEO Ilkka Hiidenheimo .",neutral,"Une réunion pour les médias et les analystes aura lieu le même jour à 10h30 au siège de Stonesoft à Helsinki, Italahdenkatu 22 A. Le rapport intérimaire sera présenté par le PDG de Stonesoft Ilkka Hiidenheimo ."
"Finnish Sampo-Rosenlew manufactures approximately seven forest machines monthly , and about half of machines are exported .",neutral,Finnois Sampo-Rosenlew fabrique environ sept machines forestières par mois et environ la moitié des machines sont exportées.
"Facebook, near a buy point last week, faces a different technical test today https://t.co/c72LLMpiNM $FB $AAPL $NFLX https://t.co/fPFbYTYPuY",positive,"Facebook, près d'un point d'achat la semaine dernière, fait face à un test technique différent aujourd'hui https://t.co/c72LLMpiNM $FB $AAPL $NFLX https://t.co/fPFbYTYPuy"
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said Wednesday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .",positive,"4 février 2011 - Le fournisseur finlandais de systèmes de communication de données à large bande Teleste Oyj HEL : TLT1V a déclaré mercredi son bénéfice net de 40,8 millions d'euros en 2010 contre 416 000 euros en 2009 et a levé sa proposition de dividende ."
$FREE Ha Heeeeeere comes the pump! So glad I picked up 9K end of day! Get ready for the bull ride!,positive,$FREE Ha Heeeeere vient la pompe! Si heureux que j'ai pris 9K fin de journée! Préparez-vous pour le tour de taureau!
"Finnish technology group Aspocomp Group Oyj ( OMX Helsinki : ACG1V ) issued its third quarter report on Thursday ( 13 November ) , posting an operating profit of EUR0 .4 m , as compared to a loss of EUR0 .5 m in the third quarter of 2007 .",positive,"Le groupe technologique finlandais Aspocomp Group Oyj ( OMX Helsinki : ACG1V ) a publié son troisième rapport trimestriel le jeudi ( 13 novembre ) , affichant un bénéfice opérationnel de 0,4 million d' euros , par rapport à une perte de 0,5 million d' euros au troisième trimestre de 2007 ."
"The building complex consists of high-quality office and retail space totalling 49,200 square metres , the company said .",neutral,"Le complexe de bâtiment se compose d'espace de bureau et de vente au détail de haute qualité totalisant 49 200 mètres carrés, a déclaré la société."
Finnish insurance company Fennia and Kesko Group are ending their loyal customer cooperation .,neutral,Les compagnies d'assurance finlandaises Fennia et Kesko Group mettent fin à leur coopération fidèle avec leurs clients.
The unit is planned to be operational during the second half of 2007 and in full stream in 2008 .,neutral,L' unité devrait être opérationnelle au cours du second semestre de 2007 et en pleine expansion en 2008 .
"ITG 's share in the deal is estimated at some 500,000 euro $ 627,000 .",neutral,La part de l' ITG dans l' opération est estimée à environ 500 000 euros 627 000 dollars .
The plant is expected to enter commercial operation by mid-2009 .,neutral,L'usine devrait entrer en exploitation commerciale d'ici le milieu de 2009.
Aspo has also investigated the sales opportunities of Kaukomarkkinat 's electronics business .,neutral,Aspo a également enquêté sur les opportunités de vente de Kaukomarkkinat's electronics business .
BG Group appoints new CEO one month early,neutral,BG Group nomme un nouveau PDG un mois plus tôt
The acquisition will have an immediate positive impact on Aspocomp 's financial result .,positive,L' acquisition aura un impact positif immédiat sur le résultat financier d' Aspocomp .
"Finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in September .",negative,"Le facteur de charge passagers de Finnair , qui mesure le nombre de sièges vendus en proportion de tous les sièges disponibles , a chuté de 1,3 point de pourcentage à 76,7 % en septembre ."
RT @bman1 $LNG looks primed also $EGHT poised to run too...,positive,RT @bman1 $LNG semble ouvert aussi $EGHT prêt à courir trop...
It is also 7.7 pct above the 12-month volume weighted average price of the stock .,positive,"Il est également supérieur de 7,7 pct au prix moyen pondéré en volume sur douze mois du stock ."
Coke dividend - 3%. Google dividend - 0%. For passive income Coke takes it. $GOOG $KO https://t.co/QBsoWjxOST,neutral,Dividende de coke - 3%. Dividende de Google - 0%. Pour le revenu passif Coke prend. $GOOG $KO https://t.co/QBsoWjxOST
"Profit before taxes was EUR 5.4 mn , up from EUR 3.6 mn a year earlier .",positive,"Le bénéfice avant impôts s' est élevé à 5,4 millions d' euros , en hausse par rapport à 3,6 millions d' euros l' année précédente ."
The subsidiary is setting up a facility for manufacturing high-density interconnection printed circuit boards or PCBs at Nokia 's special economic zone at Sriperumbudur near Chennai .,neutral,La filiale met en place une installation pour la fabrication de circuits imprimés ou de PCB à haute densité d'interconnexion dans la zone économique spéciale de Nokia à Sriperumbudur près de Chennai.
$CRM Sep 40 calls are +35% since entry #BANG http://stks.co/deDm,positive,$CRM Sep 40 appels sont +35% depuis l'entrée #BANG http://stks.co/deDm
"In January-June 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",negative,"En janvier-juin 2010 , la perte diluée par action s' est établie à 0 .3 EUR contre 0 .1 EUR au premier semestre de 2009 ."
Rapala said it estimates it will make savings of 1-2 mln eur a year by centralising its French operations at one site .,positive,Rapala a déclaré qu'elle estime qu'elle réalisera des économies de 1-2 mln eur par an en centralisant ses opérations françaises sur un même site.
$VMW  Got a nice push today following small sweepers of May C this morning,positive,$VMW J'ai eu une belle poussée aujourd'hui après les petits balayeurs de May C ce matin
That topped consensus forecasts for earnings of 0.21 euros a share .,positive,"Cela a dépassé les prévisions consensuelles pour un bénéfice de 0,21 euro par action ."
R&D Loan ) .,neutral,Prêt pour la R&D ) .
"In future , the company intends to look for know-how from outside the company and to cooperate with other actors in the sector .",positive,"À l' avenir , l' entreprise a l' intention de rechercher un savoir-faire extérieur à l' entreprise et de coopérer avec d' autres acteurs du secteur ."
"You need to be ready when the window opens up , Rosberg said .",neutral,"Vous devez être prêt quand la fenêtre s'ouvre, a dit Rosberg."
"More than 50,000 tonnes of asphalt mix will be used in the contract .",neutral,Plus de 50 000 tonnes de mélange d'asphalte seront utilisées dans le contrat.
"PA ) , JPMorgan Chase and Co ( NYSE : JPM ) and Pohjoa Bank are joint lead-managers on the senior , unsecured deal .",neutral,"PA ) , JPMorgan Chase and Co ( NYSE : JPM ) et Pohjoa Bank sont des gestionnaires conjoints de l' accord principal et non garanti ."
$CTRP  breaking out here on good vol and a parser buy signal  ..noticed this on bob langs comments looking for 48 fast,positive,$CTRP éclatant ici sur le bon vol et un signal d'achat d'analyse ..noticed ceci sur bob langs commentaires à la recherche de 48 rapide
"Sales in Finland decreased by 10.5 % in January , while sales outside Finland dropped by 17 % .",neutral,"Les ventes en Finlande ont diminué de 10,5 % en janvier , tandis que les ventes hors Finlande ont diminué de 17 %."
"The pulp production in Finnish Kemij+ñrvi will also be liquidated and about 1,100 employees loose their jobs .",negative,La production de pâte à papier en finnois Kemij+ñrvi sera également liquidée et environ 1 100 employés perdront leur emploi.
Nordea was the cheapest also for a couple in their 30s with debt .,neutral,Nordea était aussi la moins chère pour un couple dans sa trentaine avec dette .
"Jussi Pesonen , member of the Sampo Board since 2006 , will renounce his seat in Sampo Board .",neutral,"Jussi Pesonen , membre du conseil d'administration de Sampo depuis 2006 , renoncera à son siège au conseil d'administration de Sampo ."
