Sentence,Sentiment,sentence
"The OMX Nordic 40 OMXN40 index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday .",negative,"El índice OMX Nordic 40 OMXN40 , que comprende las 40 acciones nórdicas más cotizadas en la bolsa Nasdaq OMX , cerró el jueves el 0,87 % con 1.064,14 puntos ."
$AAPL nibbling on a small long via 525.. buying off 13min charts..,positive,$AAPL mordisqueando en un pequeño largo a través de 525.. compra de 13min gráficos..
The operating margin of Aker Yards Cruise & Ferries division went down from 8.3 % to 6.4 % in the first quarter of 2007 .,negative,"El margen de explotación de la división Aker Yards Cruise & Ferries disminuyó del 8,3 % al 6,4 % en el primer trimestre del 2007 ."
"$TYC just about to break out to new highs, lots of technicals looking great right now.",positive,"$TYC justo a punto de salir a nuevos máximos, un montón de técnicos se ven muy bien en este momento."
"Eero Katajavuori , currently Group Vice President , Human Resources , will take a year-long sabbatical starting from October 1 , 2010 .",neutral,"Eero Katajavuori , actualmente Vicepresidente de Grupo , Recursos Humanos , tomará un año sabático a partir del 1 de octubre de 2010 ."
"Whats up with $LULU?  Numbers looked good, not great, but good.  I think conference call will instill confidence.",neutral,"¿Qué pasa con $LULU? Los números se veían bien, no muy bien, pero bien. Creo que la conferencia telefónica infundirá confianza."
The adjustment measures will be carried out in phases to secure the delivery capability .,neutral,Las medidas de ajuste se llevarán a cabo por etapas para garantizar la capacidad de entrega .
"Alma Media Corporation Press Release 15 March 2010 TYRVAAN SANOMAT AND PAIKALLISSANOMAT BEING BOUGHT BY SUOMEN PAIKALLISSANOMAT Two local papers , Tyrvaan Sanomat and Paikallissanomat , appearing in Sastamala and its neighbouring municipalities , are to be bought by Suomen Paikallissanomat Oy .",neutral,"Alma Media Corporation Press Release 15 marzo 2010 TYRVAAN SANOMAT Y PAIKALLISSANOMAT COMPRADO POR SUOMEN PAIKALLISSANOMAT Dos documentos locales, Tyrvaan Sanomat y Paikallissanomat, apareciendo en Sastamala y sus municipios vecinos, serán comprados por Suomen Paikallissanomat Oy."
"Temporary lay-offs , affecting the entire workforce , will also be implemented .",negative,"También se aplicarán los despidos temporales , que afectarán a toda la fuerza de trabajo ."
"A meeting for the media and analysts will be held on the same day at 10:30 a.m. at Stonesoft Headquarters in Helsinki , Italahdenkatu 22 A. The Interim report will be presented by Stonesoft 's CEO Ilkka Hiidenheimo .",neutral,"Una reunión para los medios de comunicación y analistas se llevará a cabo el mismo día a las 10:30 a.m. en la sede de Stonesoft en Helsinki, Italahdenkatu 22 A. El informe provisional será presentado por Stonesoft 's CEO Ilkka Hiidenheimo."
"Finnish Sampo-Rosenlew manufactures approximately seven forest machines monthly , and about half of machines are exported .",neutral,"El finlandés Sampo-Rosenlew fabrica aproximadamente siete máquinas forestales al mes , y alrededor de la mitad de las máquinas se exportan ."
"Facebook, near a buy point last week, faces a different technical test today https://t.co/c72LLMpiNM $FB $AAPL $NFLX https://t.co/fPFbYTYPuY",positive,"Facebook, cerca de un punto de compra la semana pasada, enfrenta hoy una prueba técnica diferente https://t.co/c72LMPiNM $FB $AAPL $NFLX https://t.co/fPFbYTYPuY"
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said Wednesday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .",positive,"4 de febrero de 2011 - El proveedor finlandés de sistemas de comunicación de datos de banda ancha Teleste Oyj HEL : TLT1V dijo que el miércoles su beneficio neto se disparó a EUR4 ,8 millones en 2010 de EUR416,000 en 2009 y levantó su propuesta de dividendo ."
$FREE Ha Heeeeeere comes the pump! So glad I picked up 9K end of day! Get ready for the bull ride!,positive,$FREE Ha Heeeeeere viene la bomba! Me alegro de haber recogido 9K al final del día! Prepárate para el paseo por el toro!
"Finnish technology group Aspocomp Group Oyj ( OMX Helsinki : ACG1V ) issued its third quarter report on Thursday ( 13 November ) , posting an operating profit of EUR0 .4 m , as compared to a loss of EUR0 .5 m in the third quarter of 2007 .",positive,"El grupo tecnológico finlandés Aspocomp Group Oyj ( OMX Helsinki : ACG1V ) publicó su tercer informe trimestral el jueves 13 de noviembre , con un beneficio de explotación de 0,4 millones de euros , frente a una pérdida de 0,5 millones de euros en el tercer trimestre del 2007 ."
"The building complex consists of high-quality office and retail space totalling 49,200 square metres , the company said .",neutral,"El complejo de edificios consta de oficinas de alta calidad y espacio comercial con un total de 49.200 metros cuadrados , dijo la empresa ."
Finnish insurance company Fennia and Kesko Group are ending their loyal customer cooperation .,neutral,La compañía de seguros finlandesa Fennia y Kesko Group están poniendo fin a su leal cooperación con el cliente .
The unit is planned to be operational during the second half of 2007 and in full stream in 2008 .,neutral,Está previsto que la unidad esté en funcionamiento durante el segundo semestre de 2007 y en pleno funcionamiento en 2008 .
"ITG 's share in the deal is estimated at some 500,000 euro $ 627,000 .",neutral,"La participación del ITG en el acuerdo se estima en unos 500.000 euros , 627.000 dólares ."
The plant is expected to enter commercial operation by mid-2009 .,neutral,Se espera que la planta entre en operación comercial a mediados de 2009 .
Aspo has also investigated the sales opportunities of Kaukomarkkinat 's electronics business .,neutral,Aspo también ha investigado las oportunidades de venta de Kaukomarkkinat 's negocio de la electrónica .
BG Group appoints new CEO one month early,neutral,Grupo BG nombra nuevo CEO un mes antes
The acquisition will have an immediate positive impact on Aspocomp 's financial result .,positive,La adquisición tendrá un impacto positivo inmediato en el resultado financiero de Aspocomp .
"Finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in September .",negative,"El factor de carga de pasajeros de Finnair , que mide el número de asientos vendidos como parte de todos los asientos disponibles , disminuyó 1,3 puntos porcentuales hasta situarse en el 76,7 % en septiembre ."
RT @bman1 $LNG looks primed also $EGHT poised to run too...,positive,RT @bman1 $LNG se ve preparado también $Eight listo para correr también...
It is also 7.7 pct above the 12-month volume weighted average price of the stock .,positive,También es 7.7 pct por encima del precio medio ponderado del volumen de 12 meses de la acción .
Coke dividend - 3%. Google dividend - 0%. For passive income Coke takes it. $GOOG $KO https://t.co/QBsoWjxOST,neutral,Dividendo de coque - 3%. Dividendo de Google - 0%. Para ingresos pasivos Coke lo toma. $GOOG $KO https://t.co/QBsoWjxOST
"Profit before taxes was EUR 5.4 mn , up from EUR 3.6 mn a year earlier .",positive,"El beneficio antes de impuestos fue de 5,4 millones de euros , frente a 3,6 millones de euros del año anterior ."
The subsidiary is setting up a facility for manufacturing high-density interconnection printed circuit boards or PCBs at Nokia 's special economic zone at Sriperumbudur near Chennai .,neutral,La filial está creando una instalación para la fabricación de circuitos impresos de interconexión de alta densidad o PCBs en la zona económica especial de Nokia en Sriperumbudur cerca de Chennai.
$CRM Sep 40 calls are +35% since entry #BANG http://stks.co/deDm,positive,$CRM Sep 40 llamadas son +35% desde la entrada #BANG http://stks.co/deDm
"In January-June 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",negative,"En enero y junio de 2010 , la pérdida diluida por acción se situó en 0 ,3 EUR frente a 0 ,1 EUR en el primer semestre de 2009 ."
Rapala said it estimates it will make savings of 1-2 mln eur a year by centralising its French operations at one site .,positive,Rapala dijo que estima que hará ahorros de 1-2 millones de euros al año mediante la centralización de sus operaciones francesas en un sitio.
$VMW  Got a nice push today following small sweepers of May C this morning,positive,$VMW consiguió un buen empujón hoy después de pequeñas barredoras de mayo C esta mañana
That topped consensus forecasts for earnings of 0.21 euros a share .,positive,"Que superó las previsiones de consenso para las ganancias de 0,21 euros por acción ."
R&D Loan ) .,neutral,Préstamos de I+D ) .
"In future , the company intends to look for know-how from outside the company and to cooperate with other actors in the sector .",positive,"En el futuro , la empresa tiene la intención de buscar know-how desde fuera de la empresa y de cooperar con otros actores del sector ."
"You need to be ready when the window opens up , Rosberg said .",neutral,"Tienes que estar listo cuando la ventana se abre, dijo Rosberg."
"More than 50,000 tonnes of asphalt mix will be used in the contract .",neutral,En el contrato se utilizarán más de 50.000 toneladas de mezcla de asfalto.
"PA ) , JPMorgan Chase and Co ( NYSE : JPM ) and Pohjoa Bank are joint lead-managers on the senior , unsecured deal .",neutral,"PA ) , JPMorgan Chase y Co ( NYSE : JPM ) y Pohjoa Bank son gerentes conjuntos en el acuerdo senior , sin garantía ."
$CTRP  breaking out here on good vol and a parser buy signal  ..noticed this on bob langs comments looking for 48 fast,positive,$CTRP estallando aquí en buen vol y un analizador comprar señal ..noticed esto en bob langs comentarios buscando 48 rápido
"Sales in Finland decreased by 10.5 % in January , while sales outside Finland dropped by 17 % .",neutral,"Las ventas en Finlandia disminuyeron un 10,5 % en enero , mientras que las ventas fuera de Finlandia disminuyeron un 17 % ."
"The pulp production in Finnish Kemij+ñrvi will also be liquidated and about 1,100 employees loose their jobs .",negative,La producción de pulpa en el finlandés Kemijrvi también se liquidará y unos 1.100 empleados perderán sus puestos de trabajo .
Nordea was the cheapest also for a couple in their 30s with debt .,neutral,Nordea fue el más barato también para una pareja de 30 años con deudas.
"Jussi Pesonen , member of the Sampo Board since 2006 , will renounce his seat in Sampo Board .",neutral,"Jussi Pesonen , miembro del Consejo de Sampo desde 2006, renunciará a su escaño en el Consejo de Sampo ."
"Tesla is recalling 2,700 Model X cars: https://t.co/8Z7BkVsTl9 $TSLA",negative,Tesla recuerda 2.700 coches modelo X: https://t.co/8Z7BkVsTl9 $TSLA
"Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % .",positive,"Ajustadas en función de los cambios en la estructura del Grupo , las ventas netas de la División aumentaron un 1,7 % ."
